"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"서울특별시 강북구 수유동 475-124",1,서울특별시 강북구 인수봉로28나길 33,서울특별시 강북구 수유동 475-124,37.62931449,127.015101,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-417",1,서울특별시 강북구 인수봉로30길 26-11,서울특별시 강북구 수유동 486-417,37.62976337,127.0150214,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-416",1,서울특별시 강북구 인수봉로30길 26-5,서울특별시 강북구 수유동 486-416,37.62996357,127.0150008,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-452",1,서울특별시 강북구 인수봉로30길 25,서울특별시 강북구 수유동 486-452,37.63027252,127.0149502,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-414",1,서울특별시 강북구 인수봉로30길 26-1,서울특별시 강북구 수유동 486-414,37.6301335,127.0149794,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 475-115",1,서울특별시 강북구 빨래골어린이공원,서울특별시 강북구 수유동 475-115,,,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 475-115",1,서울특별시 강북구 빨래골어린이공원,서울특별시 강북구 수유동 475-115,,,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 475-115",1,서울특별시 강북구 빨래골어린이공원,서울특별시 강북구 수유동 475-115,,,2000,전용주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 475-4",1,서울특별시 강북구 삼양로79길 19,서울특별시 강북구 수유동 475-4,37.63079982,127.0166622,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-544",1,서울특별시 강북구 인수봉로32길 4,서울특별시 강북구 수유동 486-544,37.63050674,127.0138507,2000,전용주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-547",1,서울특별시 강북구 인수봉로32길 2-5,서울특별시 강북구 수유동 486-547,37.63033257,127.0138483,2000,전용주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-541",1,서울특별시 강북구 인수봉로32길 6-5,서울특별시 강북구 수유동 486-541,37.63035092,127.0141788,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-539",1,서울특별시 강북구 인수봉로32길 12-8,서울특별시 강북구 수유동 486-539,37.63025702,127.0142727,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-323",2,서울특별시 강북구 인수봉로32길 18-4,서울특별시 강북구 수유동 486-323,37.63047908,127.0145899,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-531",1,서울특별시 강북구 인수봉로32길 18-8,서울특별시 강북구 수유동 486-531,37.63025401,127.0145884,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-506",1,서울특별시 강북구 인수봉로30길 22-2,서울특별시 강북구 수유동 486-506,37.63012454,127.0145813,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-568",1,서울특별시 강북구 인수봉로30길 22-14,서울특별시 강북구 수유동 486-568,37.62969702,127.0145945,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-227",1,서울특별시 강북구 인수봉로28나길 15,서울특별시 강북구 수유동 486-227,37.62969867,127.0143449,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-232",1,서울특별시 강북구 인수봉로28나길 11,서울특별시 강북구 수유동 486-232,37.62982484,127.0141311,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-234",1,서울특별시 강북구 인수봉로28나길 7,서울특별시 강북구 수유동 486-234,37.6297901,127.0138100158,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-271",1,서울특별시 강북구 인수봉로 110,서울특별시 강북구 수유동 486-271,37.62951526,127.0133215,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-269",1,서울특별시 강북구 인수봉로28길 3-7,서울특별시 강북구 수유동 486-269,37.62974581,127.0134188,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-556",1,서울특별시 강북구 인수봉로28길 3-11,서울특별시 강북구 수유동 486-556,37.62988688,127.0136552,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-551",1,서울특별시 강북구 인수봉로28길 3-15,서울특별시 강북구 수유동 486-551,37.62991128,127.0138152,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-550",1,서울특별시 강북구 인수봉로28길 3-17,서울특별시 강북구 수유동 486-550,37.62996812,127.0139401,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-552",1,서울특별시 강북구 인수봉로28길 3-21,서울특별시 강북구 수유동 486-552,37.6299966,127.0138103,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-549",1,서울특별시 강북구 인수봉로 118,서울특별시 강북구 수유동 486-549,37.63023853,127.0136581,2000,전용주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-516",1,서울특별시 강북구 인수봉로30길 8,서울특별시 강북구 수유동 486-516,37.63010552,127.0138991,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-540",1,서울특별시 강북구 인수봉로30길 11,서울특별시 강북구 수유동 486-540,37.63025622,127.0141564,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-509",1,서울특별시 강북구 인수봉로30길 16-2,서울특별시 강북구 수유동 486-509,37.63013422,127.0142855,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-571",1,서울특별시 강북구 인수봉로30길 16-5,서울특별시 강북구 수유동 486-571,37.62994499,127.0144512,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-795",1,서울특별시 강북구,서울특별시 강북구 수유동 486-795,37.6292531,127.0138344,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-795",1,서울특별시 강북구,서울특별시 강북구 수유동 486-795,37.6292531,127.0138344,2000,전용주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-795",1,서울특별시 강북구 인수봉로28길 10-10,서울특별시 강북구 수유동 486-795,37.62902867,127.0138515,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-795",1,서울특별시 강북구 인수봉로28길 10-9,서울특별시 강북구 수유동 486-795,37.62915434,127.0139441,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-795",1,서울특별시 강북구 인수봉로28길 10-14,서울특별시 강북구 수유동 486-795,37.62893252,127.0139869,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-795",1,서울특별시 강북구 인수봉로28길 10-16,서울특별시 강북구 수유동 486-795,37.62884393,127.0141193,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-264",1,서울특별시 강북구 인수봉로28길 16,서울특별시 강북구 수유동 486-264,37.62938652,127.0140205,2000,전용주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-262",1,서울특별시 강북구 인수봉로28길 20-4,서울특별시 강북구 수유동 486-262,37.62919866,127.0140646,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-260",1,서울특별시 강북구 인수봉로28길 22,서울특별시 강북구 수유동 486-260,37.62926125,127.0142723,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-258",1,서울특별시 강북구 인수봉로28길 24-5,서울특별시 강북구 수유동 486-258,37.62909817,127.0142984,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-226",1,서울특별시 강북구 인수봉로28나길 30,서울특별시 강북구 수유동 486-226,37.62926001,127.0148772,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-248",1,서울특별시 강북구 인수봉로28길32,서울특별시 강북구 수유동 486-248,37.62897511,127.0148712,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-249",1,서울특별시 강북구 인수봉로28길 38,서울특별시 강북구 수유동 486-249,37.62889473,127.0150195,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-222",1,서울특별시 강북구 삼양로73가길 67-1,서울특별시 강북구 수유동 486-222,37.62741897,127.0152576,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 산158",2,서울특별시 강북구 인수봉로28길 40,서울특별시 강북구 수유동 산158,37.62883354,127.0151195,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 484-20",1,서울특별시 강북구 삼양로77길 57,서울특별시 강북구 수유동 484-20,37.62873322,127.0154074,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 484-17",1,서울특별시 강북구 삼양로77가길 46,서울특별시 강북구 수유동 484-17,37.62857284,127.0154287,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-362",1,서울특별시 강북구 삼양로77가길 52,서울특별시 강북구 수유동 486-362,37.62848305,127.0151482,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 484-25",1,서울특별시 강북구 삼양로77길 61,서울특별시 강북구 수유동 484-25,,,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 484-25",1,서울특별시 강북구 삼양로77길 61,서울특별시 강북구 수유동 484-25,,,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-435",1,서울특별시 강북구 삼양로77길 66-4,서울특별시 강북구 수유동 486-435,37.62872455,127.0148535,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-435",1,서울특별시 강북구 삼양로77길 66-4,서울특별시 강북구 수유동 486-435,37.62872455,127.0148535,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-355",1,서울특별시 강북구 삼양로77길 74,서울특별시 강북구 수유동 486-355,,,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-355",1,서울특별시 강북구 삼양로77길 74,서울특별시 강북구 수유동 486-355,,,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-360",2,서울특별시 강북구 인수봉로28가길 27,서울특별시 강북구 수유동 486-360,,,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-360",1,서울특별시 강북구 인수봉로28가길 27,서울특별시 강북구 수유동 486-360,,,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-498",1,서울특별시 강북구 인수봉로28가길 21,서울특별시 강북구 수유동 486-498,37.62873944,127.0139014,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-284",1,서울특별시 강북구 인수봉로28가길 21-3,서울특별시 강북구 수유동 486-284,37.62880854,127.0139662,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-477",1,서울특별시 강북구 인수봉로28가길 15,서울특별시 강북구 수유동 486-477,37.62889363,127.0136779,2000,전용주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-278",2,서울특별시 강북구 인수봉로28가길 7,서울특별시 강북구 수유동 486-278,37.62911071,127.0133861,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-606",1,서울특별시 강북구 인수봉로 104,서울특별시 강북구 수유동 486-606,37.62901659,127.0131214,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-291",1,서울특별시 강북구 인수봉로28길 32-13,서울특별시 강북구 수유동 486-291,37.62866235,127.0143921,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-291",1,서울특별시 강북구 인수봉로28길 32-13,서울특별시 강북구 수유동 486-291,37.62866235,127.0143921,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-350",1,서울특별시 강북구 삼양로77길 72-6,서울특별시 강북구 수유동 486-350,37.6288345,127.0146267,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-290",1,서울특별시 강북구 인수봉로28길 32-6,서울특별시 강북구 수유동 486-290,37.62893805,127.0143945,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-264",1,서울특별시 강북구 인수봉로28길 16,서울특별시 강북구 수유동 486-264,37.62938652,127.0140205,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-265",1,서울특별시 강북구 인수봉로28길 17,서울특별시 강북구 수유동 486-265,37.62938447,127.0138563,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",1,서울특별시 강북구 삼양로77길 95,서울특별시 강북구 수유동 486-2,37.62771251,127.013046,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",1,서울특별시 강북구 삼양로77길 95,서울특별시 강북구 수유동 486-2,37.62771251,127.013046,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",1,서울특별시 강북구 삼양로77길 95,서울특별시 강북구 수유동 486-2,37.62771251,127.013046,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",1,서울특별시 강북구 삼양로77길 95,서울특별시 강북구 수유동 486-2,37.62771251,127.013046,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",1,서울특별시 강북구 삼양로77길 95,서울특별시 강북구 수유동 486-2,37.62771251,127.013046,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",1,서울특별시 강북구 삼양로77길 95,서울특별시 강북구 수유동 486-2,37.62771251,127.013046,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",1,서울특별시 강북구 삼양로77길 95,서울특별시 강북구 수유동 486-2,37.62771251,127.013046,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",1,서울특별시 강북구 삼양로77길 95,서울특별시 강북구 수유동 486-2,37.62771251,127.013046,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",1,서울특별시 강북구 삼양로77길 111,서울특별시 강북구 수유동 486-2,37.62778482,127.0125634,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",1,서울특별시 강북구 삼양로77길 95,서울특별시 강북구 수유동 486-2,37.62771251,127.013046,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",1,서울특별시 강북구 삼양로77길 95,서울특별시 강북구 수유동 486-2,37.62771251,127.013046,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",1,서울특별시 강북구 삼양로77길 95,서울특별시 강북구 수유동 486-2,37.62771251,127.013046,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",1,서울특별시 강북구 삼양로77길 95,서울특별시 강북구 수유동 486-2,37.62771251,127.013046,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",1,서울특별시 강북구 삼양로77길 95,서울특별시 강북구 수유동 486-2,37.62771251,127.013046,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",1,서울특별시 강북구 삼양로77길 95,서울특별시 강북구 수유동 486-2,37.62771251,127.013046,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",2,서울특별시 강북구 삼양로77길 95,서울특별시 강북구 수유동 486-2,37.62771251,127.013046,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",1,서울특별시 강북구 삼양로77길 95,서울특별시 강북구 수유동 486-2,37.62771251,127.013046,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-2",1,서울특별시 강북구 삼양로77길 95,서울특별시 강북구 수유동 486-2,37.62771251,127.013046,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-658",1,서울특별시 강북구 삼양로77가길 101,서울특별시 강북구 수유동 486-658,,,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 468-1",1,서울특별시 강북구 삼양로77가길 98,서울특별시 강북구 수유동 468-1,37.62815159,127.0127774,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 468-139",1,서울특별시 강북구 삼양로77가길 96,서울특별시 강북구 수유동 468-139,37.62819681,127.0128708,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-136",1,서울특별시 강북구 삼양로77가길 92,서울특별시 강북구 수유동 486-136,37.6282176,127.0130434,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-136",1,서울특별시 강북구 삼양로77가길 92,서울특별시 강북구 수유동 486-136,37.6282176,127.0130434,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-143",1,서울특별시 강북구 삼양로77가길 90-4,서울특별시 강북구 수유동 486-143,37.62843329,127.0131245,2000,전용주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-693",1,서울특별시 강북구 삼양로77가길 84,서울특별시 강북구 수유동 486-693,,,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-491",1,서울특별시 강북구 삼양로77가길 84-2,서울특별시 강북구 수유동 486-491,37.62835088,127.0136475,2000,전용주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-209",1,서울특별시 강북구 삼양로77가길 84-10,서울특별시 강북구 수유동 486-209,37.62853207,127.0135872,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-205",1,서울특별시 강북구 삼양로77가길 84-20,서울특별시 강북구 수유동 486-205,37.62860661,127.0134036,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-199",1,서울특별시 강북구 삼양로77가길 84-9,서울특별시 강북구 수유동 486-199,37.62853464,127.0132299,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-197",1,서울특별시 강북구 인수봉로28가길 14-10,서울특별시 강북구 수유동 486-197,37.62870359,127.0130635,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-204",1,서울특별시 강북구 인수봉로28가길 14-5,서울특별시 강북구 수유동 486-204,37.62868229,127.0133583,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-498",1,서울특별시 강북구 인수봉로28가길 21,서울특별시 강북구 수유동 486-498,37.62873944,127.0139014,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-492",1,서울특별시 강북구 삼양로77길 90,서울특별시 강북구 수유동 486-492,,,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-752",1,서울특별시 강북구 인수봉로20길 40-3,서울특별시 강북구 수유동 486-752,37.62716486,127.0124615,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-758",1,서울특별시 강북구 인수봉로20길 32,서울특별시 강북구 수유동 486-758,37.62670726,127.0123916,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-108",1,서울특별시 강북구 인수봉로20길 32-7,서울특별시 강북구 수유동 486-108,37.62688985,127.0127598,2000,전용주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-106",1,서울특별시 강북구 인수봉로20나길 13,서울특별시 강북구 수유동 486-106,37.6268846,127.0129864,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-105",1,서울특별시 강북구 인수봉로20나길 13-5,서울특별시 강북구 수유동 486-105,37.62693109,127.0129447,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-1449",1,서울특별시 강북구 인수봉로20나길 23-7,서울특별시 강북구 수유동 486-1449,37.62701799,127.0133605,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-1449",1,서울특별시 강북구 인수봉로20나길 23-7,서울특별시 강북구 수유동 486-1449,37.62701799,127.0133605,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-72",1,서울특별시 강북구 삼양로73다길 34,서울특별시 강북구 수유동 486-72,37.62715525,127.0137745,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 산162-64",1,서울특별시 강북구 삼양로73다길 28,서울특별시 강북구 수유동 산162-64,37.6273931,127.0138752,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 산162-64",1,서울특별시 강북구 삼양로73다길 28,서울특별시 강북구 수유동 산162-64,37.6273931,127.0138752,2000,전용주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-142",1,서울특별시 강북구 삼양로73다길 26,서울특별시 강북구 수유동 486-142,37.6274659,127.0139203,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 산162-88",1,서울특별시 강북구 삼양로73다길 22,서울특별시 강북구 수유동 산162-88,37.62754814,127.014044,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-49",1,서울특별시 강북구 삼양로73다길 15,서울특별시 강북구 수유동 486-49,37.62762316,127.0143459,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-575",1,서울특별시 강북구 삼양로73다길 13,서울특별시 강북구 수유동 486-575,37.62760097,127.0145415,2000,전용주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-155",1,서울특별시 강북구 인수봉로20나길 33,서울특별시 강북구 수유동 486-155,,,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-437",1,서울특별시 강북구 인수봉로20나길 35,서울특별시 강북구 수유동 486-437,37.62704122,127.0142985,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-59",1,서울특별시 강북구 삼양로73가길 82,서울특별시 강북구 수유동 486-59,37.62711076,127.0144022,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-173",1,서울특별시 강북구 삼양로73가길 78,서울특별시 강북구 수유동 486-173,37.62718516,127.0145664,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-55",1,서울특별시 강북구 삼양로73가길 81,서울특별시 강북구 수유동 486-55,37.6270699979,127.0147166,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-46",1,서울특별시 강북구 삼양로73가길 72-2,서울특별시 강북구 수유동 486-46,37.62742895,127.0147277,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-45",1,서울특별시 강북구 삼양로73가길 72,서울특별시 강북구 수유동 486-45,37.62747605,127.0149307,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-592",2,서울특별시 강북구 삼양로73가길 67-4,서울특별시 강북구 수유동 486-592,37.62728736,127.0150534,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-46",1,서울특별시 강북구 삼양로73가길 72-2,서울특별시 강북구 수유동 486-46,37.62742895,127.0147277,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-453",1,서울특별시 강북구 삼양로73가길 72-5,서울특별시 강북구 수유동 486-453,37.62723815,127.0144947,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-51",1,서울특별시 강북구 삼양로73가길 72-16,서울특별시 강북구 수유동 486-51,37.62745278,127.0143787,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-600",1,서울특별시 강북구 삼양로77가길 79-9,서울특별시 강북구 수유동 486-600,37.62778062,127.0138669,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-600",1,서울특별시 강북구 삼양로77가길 79-9,서울특별시 강북구 수유동 486-600,37.62778062,127.0138669,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-145",1,서울특별시 강북구 삼양로77가길 79,서울특별시 강북구 수유동 486-145,37.62806498,127.0137679,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-1306",1,서울특별시 강북구 인수봉로20나길 2,서울특별시 강북구 수유동 486-1306,37.62652759,127.0124765,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 486-50",1,서울특별시 강북구 삼양로73가길 72-18,서울특별시 강북구 수유동 486-50,37.62752694,127.0142667,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 466-37",1,서울특별시 강북구 인수봉로41길 20,서울특별시 강북구 수유동 466-37,37.63236572,127.0124222,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 466-37",1,서울특별시 강북구 인수봉로41길 20,서울특별시 강북구 수유동 466-37,37.63236572,127.0124222,2000,한전주,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 466-31",1,서울특별시 강북구 화계사1나길 6,서울특별시 강북구 수유동 466-31,37.63285913,127.0120976,2000,건축물,02-901-5863,서울특별시 강북구청,2020-09-25
"서울특별시 강북구 수유동 491-50",1,서울특별시 강북구 화계사1가길 2,서울특별시 강북구 수유동 491-50,37.63319437,127.0122885,2000,전용주,02-901-5863,서울특별시 강북구청,2020-09-25
