"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
04-백석동길219,1,서울특별시 종로구 백석동길 219,서울특별시 종로구 부암동 95-1,37.597556,126.967587,,통신주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길224-가,1,서울특별시 종로구 백석동길 224,서울특별시 종로구 부암동 92-8,37.597658,126.9677409,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길224-나,1,서울특별시 종로구 백석동길 224,서울특별시 종로구 부암동 92-8,37.597669,126.967715,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길232-가,1,서울특별시 종로구 백석동길 232,서울특별시 종로구 부암동 92-8,37.597908,126.967411,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길232-나,1,서울특별시 종로구 백석동길 232,서울특별시 종로구 부암동 92-4,37.5980555,126.967176,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길232-다,1,서울특별시 종로구 백석동길 232,서울특별시 종로구 부암동 92-4,37.598073,126.967172,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길234-3-가,1,서울특별시 종로구 백석동길 234-3,서울특별시 종로구 부암동 90-2,37.598162,126.967104,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길234-3-나,1,서울특별시 종로구 백석동길 234-3,서울특별시 종로구 부암동 92-4,37.598172,126.967105,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길240,1,서울특별시 종로구 백석동길 240,서울특별시 종로구 부암동 123-12,37.597904,126.966868,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길250,1,서울특별시 종로구 백석동길 250,서울특별시 종로구 부암동 124-2,37.597647,126.966566,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길256,1,서울특별시 종로구 백석동길 256,서울특별시 종로구 부암동 126-3,37.597464,126.9661557,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길259-가,1,서울특별시 종로구 백석동길 259,서울특별시 종로구 부암동 151,37.597254,126.966181,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길259-나,1,서울특별시 종로구 백석동길 259,서울특별시 종로구 부암동 151,37.597234,126.965913,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길266,1,서울특별시 종로구 백석동길 266,서울특별시 종로구 부암동 126,37.597371,126.9659655,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길273,1,서울특별시 종로구 백석동길 273,서울특별시 종로구 부암동 150-3,37.597289,126.965522,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길273-가,1,서울특별시 종로구 백석동길 273,서울특별시 종로구 부암동 150-3,37.597268,126.965408,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길276,1,서울특별시 종로구 백석동길 276,서울특별시 종로구 부암동 127-1,37.597299,126.965159,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길283,1,서울특별시 종로구 백석동길 283,서울특별시 종로구 부암동 148-40,37.597278,126.964979,,통신주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길285,1,서울특별시 종로구 백석동길 285,서울특별시 종로구 부암동 129-33,37.597294,126.964867,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길286,1,서울특별시 종로구 백석동길 286,서울특별시 종로구 부암동 129-23,37.597364,126.9647108,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길286-12,1,서울특별시 종로구 백석동길 286-12,서울특별시 종로구 부암동 129-1,37.597788,126.965069,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길286-18,1,서울특별시 종로구 백석동길 286-18,서울특별시 종로구 부암동 129-40,37.597959,126.964944,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길286-20,1,서울특별시 종로구 백석동길 286-20,서울특별시 종로구 부암동 129-21,37.597864,126.9647242,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길286-26,1,서울특별시 종로구 백석동길 286-26,서울특별시 종로구 부암동 130-10,37.598058,126.964414,,통신주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길286-6,1,서울특별시 종로구 백석동길 286-6,서울특별시 종로구 부암동 129-25,37.597835,126.964914,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길286-7,1,서울특별시 종로구 백석동길 286-7,서울특별시 종로구 부암동 129-22,37.597859,126.964565,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길286-8-가,1,서울특별시 종로구 백석동길 286-8,서울특별시 종로구 부암동 129-41,37.597666,126.964829,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길286-8-나,1,서울특별시 종로구 백석동길 286-8,서울특별시 종로구 부암동 129-41,37.597656,126.9649145,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길286-8-다,1,서울특별시 종로구 백석동길 286-8,서울특별시 종로구 부암동 129-41,37.597701,126.964907,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길291,1,서울특별시 종로구 백석동길 291,서울특별시 종로구 부암동 129-24,37.597335,126.964455,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길298-10,1,서울특별시 종로구 백석동길 298-10,서울특별시 종로구 부암동 129-4,37.597709,126.964009,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길298-2,1,서울특별시 종로구 백석동길 298-2,서울특별시 종로구 부암동 129-37,37.597667,126.964222,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길298-7,1,서울특별시 종로구 백석동길 298-7,서울특별시 종로구 부암동 129-4,37.597659,126.964054,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길300,1,서울특별시 종로구 백석동길 300,서울특별시 종로구 부암동 129-4,37.5975427,126.964104,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길301,1,서울특별시 종로구 백석동길 301,서울특별시 종로구 부암동 129-4,37.597356,126.963897,,통신주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길304,1,서울특별시 종로구 백석동길 304,서울특별시 종로구 부암동 129-4,37.597467,126.9638411,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길32,1,서울특별시 종로구 백석동길 32,서울특별시 종로구 부암동 239-5,37.593672,126.9666059,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길40,1,서울특별시 종로구 백석동길 40,서울특별시 종로구 부암동 239-27,37.593894,126.966674,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길40-가,1,서울특별시 종로구 백석동길 40,서울특별시 종로구 부암동 239-28,37.593985,126.966869,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길49,1,서울특별시 종로구 백석동길 49,서울특별시 종로구 부암동 45-6,37.593981,126.967559,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길6-5,1,서울특별시 종로구 백석동길 6-5,서울특별시 종로구 부암동 250-1,37.592627,126.9661307,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길61,1,서울특별시 종로구 백석동길 61,서울특별시 종로구 부암동 45-1,37.594061,126.967888,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길61-가,1,서울특별시 종로구 백석동길 61,서울특별시 종로구 부암동 44-1,37.5941849,126.9678965,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길75,1,서울특별시 종로구 백석동길 75,서울특별시 종로구 부암동 31-9,37.594177,126.968727,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길87,1,서울특별시 종로구 백석동길 87,서울특별시 종로구 부암동 29-2,37.594448,126.969223,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길89,1,서울특별시 종로구 백석동길 89,서울특별시 종로구 부암동 29-2,37.5946466,126.969558,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길91-1,1,서울특별시 종로구 백석동길 91-1,서울특별시 종로구 부암동 28-3,37.594851,126.969146,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-백석동길97,1,서울특별시 종로구 백석동길 97,서울특별시 종로구 부암동 29-18,37.594989,126.969834,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-북악산로137-가,1,서울특별시 종로구 북악산로 137,서울특별시 종로구 부암동 4-10,37.596849,126.973227,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-북악산로137-나,1,서울특별시 종로구 북악산로 137,서울특별시 종로구 부암동 11-3,37.5975921,126.973183,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-북악산로137-다,1,서울특별시 종로구 북악산로 137,서울특별시 종로구 부암동 5-1,37.597429,126.973607,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로209-14,1,서울특별시 종로구 세검정로 209-14,서울특별시 종로구 홍지동 36-8,37.599652,126.956251,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로209-20,1,서울특별시 종로구 세검정로 209-20,서울특별시 종로구 홍지동 산 2-2,37.599123,126.955929,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로209-20-가,1,서울특별시 종로구 세검정로 209-20,서울특별시 종로구 홍지동 36-21,37.5993528,126.955654,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로209-23,1,서울특별시 종로구 세검정로 209-23,서울특별시 종로구 홍지동 36-14,37.599614,126.955786,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로209-27,1,서울특별시 종로구 세검정로 209-27,서울특별시 종로구 홍지동 36-14,37.599766,126.955861,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로209-3,1,서울특별시 종로구 세검정로 209-3,서울특별시 종로구 홍지동 36-11,37.5992016,126.956508,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로209-3-가,1,서울특별시 종로구 세검정로 209-3,서울특별시 종로구 홍지동 72-7,37.599112,126.956864,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로209-3-나,1,서울특별시 종로구 세검정로 209-3,서울특별시 종로구 홍지동 72-7,37.599321,126.957001,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로209-3-다,1,서울특별시 종로구 세검정로 209-3,서울특별시 종로구 홍지동 72-7,37.5992016,126.957174,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로209-3-라,1,서울특별시 종로구 세검정로 209-3,서울특별시 종로구 홍지동 72-7,37.599478,126.957174,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로209-3-마,1,서울특별시 종로구 세검정로 209-3,서울특별시 종로구 홍지동 72-7,37.599651,126.957371,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로209-30,1,서울특별시 종로구 세검정로 209-30,서울특별시 종로구 홍지동 36-16,37.599892,126.956004,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로227-11,1,서울특별시 종로구 세검정로 227-11,서울특별시 종로구 홍지동 76-5,37.600996,126.957489,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로227-13,1,서울특별시 종로구 세검정로 227-13,서울특별시 종로구 홍지동 76-6,37.600999,126.957588,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로227-18,1,서울특별시 종로구 세검정로 227-18,서울특별시 종로구 홍지동 76-15,37.601253,126.957645,,통신주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로227-19,1,서울특별시 종로구 세검정로 227-19,서울특별시 종로구 홍지동 76-12,37.601043,126.957531,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로227-3,1,서울특별시 종로구 세검정로 227-3,서울특별시 종로구 홍지동 74-6,37.600442,126.9575888,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로227-4,1,서울특별시 종로구 세검정로 227-4,서울특별시 종로구 홍지동 76-8,37.600589,126.9578877,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로227-7,1,서울특별시 종로구 세검정로 227-7,서울특별시 종로구 홍지동 76-9,37.600713,126.957781,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로227-8,1,서울특별시 종로구 세검정로 227-8,서울특별시 종로구 홍지동 76-1,37.600894,126.958008,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로234-1,1,서울특별시 종로구 세검정로 234-1,서울특별시 종로구 홍지동 94-12,37.600277,126.958735,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로241-3-가,1,서울특별시 종로구 세검정로 241-3,서울특별시 종로구 홍지동 80-1,37.601333,126.958757,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로241-3-나,1,서울특별시 종로구 세검정로 241-3,서울특별시 종로구 홍지동 76-1,37.601372,126.9585848,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로241-가,1,서울특별시 종로구 세검정로 241,서울특별시 종로구 홍지동 81-1,37.6012424,126.959249,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로241-나,1,서울특별시 종로구 세검정로 241,서울특별시 종로구 신영동 176-2,37.601242,126.958991,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로244,1,서울특별시 종로구 세검정로 244,서울특별시 종로구 신영동 168-6,37.600929,126.959956,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로244-가,1,서울특별시 종로구 세검정로 244,서울특별시 종로구 신영동 168-6,37.600932,126.960216,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로244-나,1,서울특별시 종로구 세검정로 244,서울특별시 종로구 신영동 172-4,37.600941,126.960477,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로244-다,1,서울특별시 종로구 세검정로 244,서울특별시 종로구 신영동 172-4,37.600948,126.960467,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로259,1,서울특별시 종로구 세검정로 259,서울특별시 종로구 신영동 175-5,37.6017222,126.960907,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로260,1,서울특별시 종로구 세검정로 260,서울특별시 종로구 신영동 130-1,37.601746,126.961303,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로260-가,1,서울특별시 종로구 세검정로 260,서울특별시 종로구 신영동 142-1,37.601969,126.961405,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로263,1,서울특별시 종로구 세검정로 263,서울특별시 종로구 신영동 195-1,37.602042,126.961009,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6가길11,1,서울특별시 종로구 세검정로6가길 11,서울특별시 종로구 신영동 158-27,37.599728,126.9623136,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6가길12-5,1,서울특별시 종로구 세검정로6가길 12-5,서울특별시 종로구 신영동 157-2,37.599555,126.962455,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6가길14,1,서울특별시 종로구 세검정로6가길 14,서울특별시 종로구 신영동 158-27,37.599729,126.962443,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6가길2-13,1,서울특별시 종로구 세검정로6가길 2-13,서울특별시 종로구 신영동 162-15,37.599797,126.961911,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6가길2-6,1,서울특별시 종로구 세검정로6가길 2-6,서울특별시 종로구 신영동 162-21,37.599988,126.961865,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6가길20,1,서울특별시 종로구 세검정로6가길 20,서울특별시 종로구 신영동 158-27,37.599794,126.962695,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6가길22,1,서울특별시 종로구 세검정로6가길 22,서울특별시 종로구 신영동 158-29,37.599894,126.962773,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6가길6-3,1,서울특별시 종로구 세검정로6가길 6-3,서울특별시 종로구 신영동 162-27,37.599779,126.961934,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6가길8,1,서울특별시 종로구 세검정로6가길 8,서울특별시 종로구 신영동 158-25,37.599779,126.962078,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길10,1,서울특별시 종로구 세검정로6길 10,서울특별시 종로구 신영동 168-8,37.6005543,126.959861,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길10-가,1,서울특별시 종로구 세검정로6길 10,서울특별시 종로구 신영동 168-8,37.6007012,126.9598671,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길100,1,서울특별시 종로구 세검정로6길 100,서울특별시 종로구 신영동 116,37.601447,126.961868,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길100-가,1,서울특별시 종로구 세검정로6길 100,서울특별시 종로구 신영동 105-30,37.601548,126.961773,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길103-14,1,서울특별시 종로구 세검정로6길 103-14,서울특별시 종로구 신영동 142-1,37.601087,126.961879,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길103-8,1,서울특별시 종로구 세검정로6길 103-8,서울특별시 종로구 신영동 142-1,37.601343,126.961542,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길20,1,서울특별시 종로구 세검정로6길 20,서울특별시 종로구 신영동 168-4,37.600677,126.960282,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길24,1,서울특별시 종로구 세검정로6길 24,서울특별시 종로구 신영동 168-6,37.600575,126.960587,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길38,1,서울특별시 종로구 세검정로6길 38,서울특별시 종로구 신영동 168-6,37.600415,126.961113,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길38-가,1,서울특별시 종로구 세검정로6길 38,서울특별시 종로구 신영동 142-1,37.600269,126.961526,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길4,1,서울특별시 종로구 세검정로6길 4,서울특별시 종로구 홍지동 72-7,37.600798,126.959421,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길50,1,서울특별시 종로구 세검정로6길 50,서울특별시 종로구 신영동 162-1,37.600011,126.961979,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길50-3,1,서울특별시 종로구 세검정로6길 50-3,서울특별시 종로구 신영동 162-21,37.600046,126.961745,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길50-7,1,서울특별시 종로구 세검정로6길 50-7,서울특별시 종로구 신영동 162-1,37.599995,126.961559,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길51-4,1,서울특별시 종로구 세검정로6길 51-4,서울특별시 종로구 신영동 142-1,37.600213,126.962052,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길54,1,서울특별시 종로구 세검정로6길 54,서울특별시 종로구 신영동 158-1,37.600015,126.962243,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길54-가,1,서울특별시 종로구 세검정로6길 54,서울특별시 종로구 신영동 158-1,37.600026,126.962254,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길62-2,1,서울특별시 종로구 세검정로6길 62-2,서울특별시 종로구 신영동 158-4,37.600054,126.962518,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길64,1,서울특별시 종로구 세검정로6길 64,서울특별시 종로구 신영동 158-4,37.6000795,126.962638,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길75-3,1,서울특별시 종로구 세검정로6길 75-3,서울특별시 종로구 신영동 142-1,37.600518,126.962521,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길75-3-가,1,서울특별시 종로구 세검정로6길 75-3,서울특별시 종로구 신영동 136-1,37.600571,126.962311,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길76-16,1,서울특별시 종로구 세검정로6길 76-16,서울특별시 종로구 신영동 142-1,37.601155,126.963272,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길76-16-가,1,서울특별시 종로구 세검정로6길 76-16,서울특별시 종로구 신영동 142-1,37.601153,126.963272,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길76-21,1,서울특별시 종로구 세검정로6길 76-21,서울특별시 종로구 신영동 142-1,37.601073,126.963737,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길76-5,1,서울특별시 종로구 세검정로6길 76-5,서울특별시 종로구 신영동 151-2,37.600897,126.962965,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길76-7,1,서울특별시 종로구 세검정로6길 76-7,서울특별시 종로구 신영동 150-1,37.601012,126.963096,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길78,1,서울특별시 종로구 세검정로6길 78,서울특별시 종로구 신영동 151-2,37.600657,126.962746,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길81-4,1,서울특별시 종로구 세검정로6길 81-4,서울특별시 종로구 신영동 142-1,37.600869,126.962391,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길94,1,서울특별시 종로구 세검정로6길 94,서울특별시 종로구 신영동 111-2,37.601234,126.962184,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6길94-가,1,서울특별시 종로구 세검정로6길 94,서울특별시 종로구 신영동 111-2,37.601241,126.962183,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6나길1,1,서울특별시 종로구 세검정로6나길 1,서울특별시 종로구 신영동 91-1,37.600979,126.962441,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6나길16,1,서울특별시 종로구 세검정로6나길 16,서울특별시 종로구 신영동 91,37.601185,126.963078,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6나길16-가,1,서울특별시 종로구 세검정로6나길 16,서울특별시 종로구 신영동 142-1,37.601102,126.963081,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6나길20,1,서울특별시 종로구 세검정로6나길 20,서울특별시 종로구 신영동 90,37.601402,126.963055,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6나길20-가,1,서울특별시 종로구 세검정로6나길 20,서울특별시 종로구 신영동 105-10,37.601472,126.963175,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6나길25,1,서울특별시 종로구 세검정로6나길 25,서울특별시 종로구 신영동 105-9,37.601448,126.963354,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6나길34,1,서울특별시 종로구 세검정로6나길 34,서울특별시 종로구 신영동 87-1,37.601343,126.963643,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6나길36,1,서울특별시 종로구 세검정로6나길 36,서울특별시 종로구 신영동 142-1,37.6013125,126.963831,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6나길42,1,서울특별시 종로구 세검정로6나길 42,서울특별시 종로구 신영동 142-1,37.601372,126.964119,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6나길44,1,서울특별시 종로구 세검정로6나길 44,서울특별시 종로구 신영동 142-1,37.601557,126.964255,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6나길53,1,서울특별시 종로구 세검정로6나길 53,서울특별시 종로구 신영동 82-4,37.601718,126.964491,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6나길8,1,서울특별시 종로구 세검정로6나길 8,서울특별시 종로구 신영동 91-1,37.601198,126.9626798,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길1,1,서울특별시 종로구 세검정로6다길 1,서울특별시 종로구 신영동 117-1,37.601765,126.961665,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길1-가,1,서울특별시 종로구 세검정로6다길 1,서울특별시 종로구 신영동 117-1,37.601768,126.961662,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길10,1,서울특별시 종로구 세검정로6다길 10,서울특별시 종로구 신영동 105-12,37.601675,126.962625,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길10-6,1,서울특별시 종로구 세검정로6다길 10-6,서울특별시 종로구 신영동 105-13,37.601488,126.962941,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길10-가,1,서울특별시 종로구 세검정로6다길 10,서울특별시 종로구 신영동 105-23,37.6016941,126.962546,,통신주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길11-1,1,서울특별시 종로구 세검정로6다길 11-1,서울특별시 종로구 신영동 105-16,37.601929,126.962537,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길11-5,1,서울특별시 종로구 세검정로6다길 11-5,서울특별시 종로구 신영동 105-22,37.6019642,126.962224,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길13-3,1,서울특별시 종로구 세검정로6다길 13-3,서울특별시 종로구 신영동 105-2,37.602032,126.962846,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길18,1,서울특별시 종로구 세검정로6다길 18,서울특별시 종로구 신영동 105-6,37.601857,126.963037,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길18-9,1,서울특별시 종로구 세검정로6다길 18-9,서울특별시 종로구 신영동 105-7,37.601544,126.963288,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길19,1,서울특별시 종로구 세검정로6다길 19,서울특별시 종로구 신영동 105-3,37.601909,126.963225,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길21,1,서울특별시 종로구 세검정로6다길 21,서울특별시 종로구 신영동 105-8,37.6017556,126.963443,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길21-가,1,서울특별시 종로구 세검정로6다길 21,서울특별시 종로구 신영동 86-1,37.601606,126.963816,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길21-나,1,서울특별시 종로구 세검정로6다길 21,서울특별시 종로구 신영동 86-1,37.601702,126.963984,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길21-다,1,서울특별시 종로구 세검정로6다길 21,서울특별시 종로구 신영동 82,37.601927,126.964342,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길3,1,서울특별시 종로구 세검정로6다길 3,서울특별시 종로구 신영동 105-25,37.601783,126.962051,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길35-10,1,서울특별시 종로구 세검정로6다길 35-10,서울특별시 종로구 신영동 82-4,37.602259,126.964604,,한전주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길35-10-가,1,서울특별시 종로구 세검정로6다길 35-10,서울특별시 종로구 신영동 82-3,37.601981,126.965229,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길35-10-나,1,서울특별시 종로구 세검정로6다길 35-10,서울특별시 종로구 신영동 82-3,37.601924,126.964876,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길35-10-다,1,서울특별시 종로구 세검정로6다길 35-10,서울특별시 종로구 신영동 82-4,37.602081,126.964876,,전용주,02-2148-3194,종로구청 도로과,2021-07-08
04-세검정로6다길6,1,서울특별시 종로구 세검정로6다길 6,서울특별시 종로구 신영동 105-26,37.601681,126.962205,,건축물,02-2148-3194,종로구청 도로과,2021-07-08
