"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
3-14-32,1,서울특별시 중구 소파로 83,서울특별시 중구 회현동1가 산 1-34,37.556900,126.984100,2017,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-33,1,서울특별시 중구 소공로4길 25,서울특별시 중구 회현동2가 48-22,37.557200,126.983900,2008,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-34,1,서울특별시 중구 소공로4길 25,서울특별시 중구 회현동2가 48-22,37.557200,126.983900,2008,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-35,1,서울특별시 중구 소공로4길 19,서울특별시 중구 회현동2가 48-19,37.557300,126.983700,2017,전용주,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-36,1,서울특별시 중구 소공로4길 23,서울특별시 중구 회현동2가 48-39,37.557400,126.983900,2008,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-37,1,서울특별시 중구 소공로4길 17-3,서울특별시 중구 회현동2가 48-16,37.557500,126.983700,2009,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-38,1,서울특별시 중구 소공로4길 5,서울특별시 중구 회현동2가 41-9,37.557900,126.983400,2014,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-39,1,서울특별시 중구 소공로4길 19,서울특별시 중구 회현동2가 48-19,37.557300,126.983700,2008,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-40,1,서울특별시 중구 소공로6나길 17,서울특별시 중구 회현동2가 48-6,37.557700,126.983600,2020,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-41,1,서울특별시 중구 소공로6나길 11,서울특별시 중구 회현동2가 42-7,37.557800,126.983700,2014,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-42,1,서울특별시 중구 소공로6나길 8,서울특별시 중구 회현동2가 42-10,37.558000,126.983600,2012,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-43,1,서울특별시 중구 소공로6나길 6,서울특별시 중구 회현동2가 42-9,37.558200,126.983600,2014,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-47,1,서울특별시 중구 퇴계로16길 26,서울특별시 중구 회현동3가 6-1,37.559700,126.984400,2014,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-48,1,서울특별시 중구 퇴계로16길 26,서울특별시 중구 회현동3가 6-1,37.559700,126.984400,2014,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-49,1,서울특별시 중구 소공로6가길 23,서울특별시 중구 회현동1가 144-24,37.557600,126.984300,2015,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-50,1,서울특별시 중구 퇴계로16길 34,서울특별시 중구 회현동3가 6-12,37.559600,126.984100,2016,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-51,1,서울특별시 중구 퇴계로16길 20,서울특별시 중구 회현동3가 4-1,37.559900,126.984400,2016,전용주,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-52,1,서울특별시 중구 소파로 83,서울특별시 중구 회현동1가 산 1-34,37.556900,126.984100,2017,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-53,1,서울특별시 중구 소공로4길 25,서울특별시 중구 회현동2가 48-22,37.557200,126.983900,2017,통신주,02-3396-6152,중구청 도로시설과,2021-03-29
3-14-54,1,서울특별시 중구 퇴계로14길 19-3,서울특별시 중구 회현동3가 9-12,37.559800,126.983900,2020,통신주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-1,1,서울특별시 중구 퇴계로 200,서울특별시 중구 필동2가 7-3,37.561000,126.994100,2009,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-8,1,서울특별시 중구 퇴계로36길 36,서울특별시 중구 필동2가 81-11,37.560300,126.995200,2015,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-9,1,서울특별시 중구 퇴계로36가길 14,서울특별시 중구 필동2가 81-7,37.559700,126.995300,2015,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-10,1,서울특별시 중구 퇴계로36가길 24,서울특별시 중구 필동2가 85-6,37.559200,126.995200,2010,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-11,1,서울특별시 중구 필동로 26,서울특별시 중구 필동2가 101-5,37.559100,126.995700,2013,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-14,1,서울특별시 중구 필동로 24-3,서울특별시 중구 필동2가 91,37.559400,126.995900,2008,전용주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-16,1,서울특별시 중구 퇴계로36가길 17,서울특별시 중구 필동2가 86-1,37.559600,126.995600,2009,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-17,1,서울특별시 중구 퇴계로36가길 13,서울특별시 중구 필동2가 78-9,37.559700,126.995800,2018,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-20,1,서울특별시 중구 서애로 30,서울특별시 중구 필동2가 71-5,37.560100,126.996700,2008,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-21,1,서울특별시 중구 퇴계로42길 36,서울특별시 중구 필동2가 22-4,37.560200,126.996400,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-22,1,서울특별시 중구 필동로 15-9,서울특별시 중구 필동2가 70-7,37.560200,126.996600,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-23,1,서울특별시 중구 퇴계로42길 26,서울특별시 중구 필동2가 27-4,37.560700,126.996400,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-24,1,서울특별시 중구 서애로 31,서울특별시 중구 필동2가 72-5,37.559900,126.996700,2014,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-26,1,서울특별시 중구 퇴계로42길 20,서울특별시 중구 필동2가 28-8,37.560900,126.996500,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-27,1,서울특별시 중구 퇴계로42길 18,서울특별시 중구 필동2가 28-7,37.560900,126.996500,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-28,1,서울특별시 중구 퇴계로42길 10,서울특별시 중구 필동2가 34-1,37.561300,126.996600,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-29,1,서울특별시 중구 퇴계로 224,서울특별시 중구 필동2가 37-3,37.561600,126.996700,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-30,1,서울특별시 중구 퇴계로42길 5,서울특별시 중구 필동2가 54,37.561500,126.996800,2020,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-31,1,서울특별시 중구 퇴계로44길 16,서울특별시 중구 필동2가 60-1,37.561200,126.997100,2018,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-32,1,서울특별시 중구 퇴계로44길 16,서울특별시 중구 필동2가 60-1,37.561200,126.997100,2018,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-33,1,서울특별시 중구 퇴계로44길 10,서울특별시 중구 필동2가 48-3,37.561500,126.997300,2020,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-34,1,서울특별시 중구 퇴계로 226,서울특별시 중구 필동2가 53,37.561600,126.996900,2020,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-35,1,서울특별시 중구 퇴계로 222,서울특별시 중구 필동2가 37-9,37.561500,126.996400,2012,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-36,1,서울특별시 중구 퇴계로 218-5,서울특별시 중구 필동2가 32-19,37.561400,126.996300,2008,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-37,1,서울특별시 중구 퇴계로 218-3,서울특별시 중구 필동2가 32-1,37.561400,126.996400,2009,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-38,1,서울특별시 중구 퇴계로42길 10-4,서울특별시 중구 필동2가 34-2,37.561300,126.996500,2009,전용주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-39,1,서울특별시 중구 퇴계로 218-10,서울특별시 중구 필동2가 29-8,37.561100,126.996200,2020,통신주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-40,1,서울특별시 중구 퇴계로 218-13,서울특별시 중구 필동2가 28-6,37.561000,126.996500,2008,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-41,1,서울특별시 중구 퇴계로 218-16,서울특별시 중구 필동2가 28-10,37.560900,126.996400,2013,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-42,1,서울특별시 중구 필동로 6,서울특별시 중구 필동2가 19-3,37.561100,126.995700,2009,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-43,1,서울특별시 중구 퇴계로 210-19,서울특별시 중구 필동2가 19-39,37.560800,126.995400,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-44,1,서울특별시 중구 퇴계로 210-33,서울특별시 중구 필동2가 18-4,37.560800,126.995400,2016,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-45,1,서울특별시 중구 퇴계로 210-35,서울특별시 중구 필동2가 18-1,37.560700,126.995400,2016,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-46,1,서울특별시 중구 퇴계로 210-47,서울특별시 중구 필동2가 18-14,37.560700,126.995100,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-47,1,서울특별시 중구 퇴계로 210-4,서울특별시 중구 필동2가 15-14,37.561100,126.995000,2016,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-48,1,서울특별시 중구 퇴계로 210,서울특별시 중구 필동2가 14-2,37.561200,126.995100,2016,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-49,1,서울특별시 중구 퇴계로 197,서울특별시 중구 필동2가 10,37.561500,126.993900,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-50,1,서울특별시 중구 퇴계로39길 5-3,서울특별시 중구 필동2가 13-11,37.561600,126.993900,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-51,1,서울특별시 중구 퇴계로36가길 17,서울특별시 중구 필동2가 86-1,37.559600,126.995600,2010,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-52,1,서울특별시 중구 필동로 15-9,서울특별시 중구 필동2가 70-7,37.560200,126.996600,2010,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-53,1,서울특별시 중구 필동로 9,서울특별시 중구 필동2가 20-1,37.560800,126.996200,2016,통신주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-54,1,서울특별시 중구 필동로 6,서울특별시 중구 필동2가 19-3,37.561100,126.995700,2012,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-56,1,서울특별시 중구 퇴계로36가길 21,서울특별시 중구 필동2가 86-3,37.559400,126.995600,2015,통신주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-57,1,서울특별시 중구 퇴계로36가길 2,서울특별시 중구 필동2가 79,37.560300,126.995300,2015,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-58,1,서울특별시 중구 퇴계로 212-11,서울특별시 중구 필동2가 19-4,37.560900,126.995700,2018,전용주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-59,1,서울특별시 중구 퇴계로42길 3-4,서울특별시 중구 필동2가 56-1,37.561500,126.997000,2018,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-60,1,서울특별시 중구 퇴계로44길 40,서울특별시 중구 필동2가 69-4,37.560400,126.996700,2020,전용주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-61,1,서울특별시 중구 퇴계로 197,서울특별시 중구 필동2가 10,37.561500,126.993900,2020,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-1-62,1,서울특별시 중구 퇴계로 210-31,서울특별시 중구 필동2가 18-11,37.560800,126.995200,2020,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-1,1,서울특별시 중구 퇴계로28길 13,서울특별시 중구 필동1가 21-17,37.560400,126.991200,2020,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-2,1,서울특별시 중구 퇴계로28길 7,서울특별시 중구 필동1가 21-14,37.560600,126.991500,2020,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-3,1,서울특별시 중구 퇴계로 178,서울특별시 중구 필동1가 20-5,37.560900,126.991600,2020,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-4,1,서울특별시 중구 퇴계로28길 7,서울특별시 중구 필동1가 21-14,37.560600,126.991500,2018,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-5,1,서울특별시 중구 퇴계로28길 7,서울특별시 중구 필동1가 21-14,37.560600,126.991500,2008,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-6,1,서울특별시 중구 퇴계로28길 7,서울특별시 중구 필동1가 21-14,37.560600,126.991500,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-7,1,서울특별시 중구 퇴계로 180-6,서울특별시 중구 필동1가 21-12,37.560700,126.991600,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-8,1,서울특별시 중구 퇴계로30길 10,서울특별시 중구 필동1가 23-17,37.560600,126.992000,2016,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-9,1,서울특별시 중구 퇴계로30길 3-4,서울특별시 중구 필동1가 23-5,37.560700,126.992300,2009,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-12,1,서울특별시 중구 퇴계로30길 10,서울특별시 중구 필동1가 23-17,37.560600,126.992000,2016,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-15,1,서울특별시 중구 퇴계로30길 17-1,서울특별시 중구 필동1가 24-6,37.560100,126.992000,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-16,1,서울특별시 중구 퇴계로30길 21-1,서울특별시 중구 예장동 2-73,37.559900,126.991900,2020,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-18,1,서울특별시 중구 퇴계로30길 29,서울특별시 중구 예장동 1-5,37.559800,126.992000,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-19,1,서울특별시 중구 퇴계로30길 35-1,서울특별시 중구 예장동 1-92,37.559600,126.991900,2016,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-20,1,서울특별시 중구 퇴계로30길 35-4,서울특별시 중구 예장동 1-94,37.559500,126.992000,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-21,1,서울특별시 중구 퇴계로30길 24,서울특별시 중구 예장동 9,37.559800,126.991600,2019,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-22,1,서울특별시 중구 퇴계로30길 24,서울특별시 중구 예장동 9,37.559800,126.991600,2008,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-23,1,서울특별시 중구 퇴계로30길 24,서울특별시 중구 예장동 9,37.559800,126.991600,2008,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-24,1,서울특별시 중구 퇴계로30길 15-6,서울특별시 중구 필동1가 24-37,37.560200,126.992300,2016,통신주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-25,1,서울특별시 중구 퇴계로30길 15-8,서울특별시 중구 필동1가 26,37.560200,126.992400,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-26,1,서울특별시 중구 퇴계로32길 22,서울특별시 중구 예장동 1-4,37.559900,126.992200,2009,통신주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-27,1,서울특별시 중구 퇴계로32길 20-1,서울특별시 중구 필동2가 84-94,37.560000,126.992500,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-28,1,서울특별시 중구 퇴계로32길 28,서울특별시 중구 예장동 1-69,37.559700,126.992500,2008,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-29,1,서울특별시 중구 퇴계로32길 24-7,서울특별시 중구 예장동 1-9,37.559700,126.992100,2008,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-30,1,서울특별시 중구 퇴계로32길 28,서울특별시 중구 예장동 1-69,37.559700,126.992500,2008,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-31,1,서울특별시 중구 퇴계로32길 30,서울특별시 중구 예장동 1-34,37.559600,126.992600,2008,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-32,1,서울특별시 중구 퇴계로32길 30-4,서울특별시 중구 예장동 1-12,37.559600,126.992500,2018,통신주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-33,1,서울특별시 중구 퇴계로32길 36-4,서울특별시 중구 예장동 1-16,37.559300,126.992600,2008,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-34,1,서울특별시 중구 퇴계로32길 36,서울특별시 중구 예장동 1-35,37.559400,126.992700,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-35,1,서울특별시 중구 퇴계로32길 36-4,서울특별시 중구 예장동 1-16,37.559300,126.992600,2008,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-36,1,서울특별시 중구 퇴계로32길 40-4,서울특별시 중구 예장동 1-19,37.559200,126.992600,2014,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-37,1,서울특별시 중구 퇴계로32길 42-1,서울특별시 중구 예장동 1-21,37.559100,126.992700,2008,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-38,1,서울특별시 중구 퇴계로32길 40-3,서울특별시 중구 예장동 1-20,37.559000,126.992500,2008,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-39,1,서울특별시 중구 퇴계로34길 28,서울특별시 중구 필동2가 84-1,37.559500,126.994700,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-40,1,서울특별시 중구 퇴계로34길 26,서울특별시 중구 필동2가 84-137,37.559800,126.992900,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-41,1,서울특별시 중구 퇴계로34길 16-4,서울특별시 중구 필동1가 32-8,37.560200,126.993100,2020,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-42,1,서울특별시 중구 퇴계로 190,서울특별시 중구 필동1가 34,37.560500,126.992900,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-43,1,서울특별시 중구 퇴계로32길 6,서울특별시 중구 필동1가 29-1,37.560700,126.992500,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-44,1,서울특별시 중구 퇴계로30길 24,서울특별시 중구 예장동 9,37.559800,126.991600,2010,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-45,1,서울특별시 중구 퇴계로30길 24,서울특별시 중구 예장동 9,37.559800,126.991600,2010,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-46,1,서울특별시 중구 퇴계로30길 17-2,서울특별시 중구 필동1가 24-40,37.560000,126.992000,2014,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-47,1,서울특별시 중구 퇴계로32길 42-1,서울특별시 중구 예장동 1-21,37.559100,126.992700,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-48,1,서울특별시 중구 퇴계로30길 35-4,서울특별시 중구 예장동 1-94,37.559500,126.992000,2015,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-49,2,서울특별시 중구 퇴계로34길 16,서울특별시 중구 필동1가 32-7,37.560200,126.993200,2015,전용주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-50,1,서울특별시 중구 퇴계로30길 15-4,서울특별시 중구 필동1가 24-3,37.560200,126.992200,2017,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-51,1,서울특별시 중구 퇴계로32길 34,서울특별시 중구 예장동 1-14,37.559500,126.992600,2018,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-52,1,서울특별시 중구 퇴계로30길 3-2,서울특별시 중구 필동1가 23-9,37.560700,126.992200,2018,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-53,1,서울특별시 중구 퇴계로30길 3-2,서울특별시 중구 필동1가 23-9,37.560700,126.992200,2018,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-2-54,1,서울특별시 중구 퇴계로30길 24,서울특별시 중구 예장동 9,37.559800,126.991600,2019,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-1,1,서울특별시 중구 퇴계로36가길 38,서울특별시 중구 필동2가 104-1,37.558600,126.995300,2019,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-2,1,서울특별시 중구 퇴계로36가길 38,서울특별시 중구 필동2가 104-1,37.558600,126.995300,2015,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-3,1,서울특별시 중구 퇴계로36가길 42,서울특별시 중구 필동2가 104-4,37.558400,126.995400,2015,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-4,1,서울특별시 중구 퇴계로36가길 50,서울특별시 중구 필동2가 110-2,37.558100,126.995600,2015,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-5,1,서울특별시 중구 퇴계로36가길 43-6,서울특별시 중구 필동2가 107-6,37.558300,126.995900,2009,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-6,1,서울특별시 중구 퇴계로36가길 43-6,서울특별시 중구 필동2가 107-6,37.558300,126.995900,2019,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-7,1,서울특별시 중구 퇴계로36가길 50-3,서울특별시 중구 필동2가 110-8,37.557900,126.995400,2016,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-8,1,서울특별시 중구 퇴계로36가길 60,서울특별시 중구 필동2가 116-1,37.557700,126.995500,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-9,1,서울특별시 중구 퇴계로36가길 60,서울특별시 중구 필동2가 116-1,37.557700,126.995500,2015,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-10,1,서울특별시 중구 퇴계로36가길 70,서울특별시 중구 필동2가 120-4,37.557300,126.995300,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-11,1,서울특별시 중구 퇴계로36가길 74,서울특별시 중구 필동2가 120-5,37.557200,126.995400,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-12,1,서울특별시 중구 퇴계로36가길 80,서울특별시 중구 필동2가 124-1,37.556800,126.995300,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-13,1,서울특별시 중구 퇴계로36가길 82-4,서울특별시 중구 필동2가 124-8,37.556700,126.995000,2016,전용주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-14,1,서울특별시 중구 퇴계로36가길 82-13,서울특별시 중구 필동2가 124-6,37.556500,126.994600,2016,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-15,1,서울특별시 중구 퇴계로36나길 19-1,서울특별시 중구 필동2가 124-3,37.556700,126.994500,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-16,1,서울특별시 중구 퇴계로36가길 82-13,서울특별시 중구 필동2가 124-6,37.556500,126.994600,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-17,1,서울특별시 중구 퇴계로36가길 90,서울특별시 중구 필동2가 123-1,37.556400,126.995100,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-18,1,서울특별시 중구 퇴계로36가길 83,서울특별시 중구 필동2가 121-3,37.556600,126.995400,2016,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-19,1,서울특별시 중구 퇴계로36가길 90-1,서울특별시 중구 필동2가 123-7,37.556300,126.995200,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-20,1,서울특별시 중구 퇴계로36가길 90-7,서울특별시 중구 필동2가 123-25,37.556200,126.994900,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-21,1,서울특별시 중구 퇴계로36가길 90-11,서울특별시 중구 필동2가 123-27,37.556200,126.994700,2020,통신주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-22,1,서울특별시 중구 퇴계로36가길 96,서울특별시 중구 필동2가 128-3,37.556000,126.995200,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-23,1,서울특별시 중구 퇴계로36가길 90-5,서울특별시 중구 필동2가 123-10,37.556200,126.995000,2016,전용주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-24,1,서울특별시 중구 퇴계로36가길 98,서울특별시 중구 필동2가 128-16,37.556000,126.995300,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-25,1,서울특별시 중구 퇴계로36가길 74,서울특별시 중구 필동2가 120-5,37.557200,126.995400,2016,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-26,1,서울특별시 중구 퇴계로36가길 38,서울특별시 중구 필동2가 104-1,37.558600,126.995300,2017,전용주,02-3396-6152,중구청 도로시설과,2021-03-29
4-3-27,1,서울특별시 중구 퇴계로36가길 36-8,서울특별시 중구 필동2가 103-3,37.558600,126.995100,2019,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-4-1,1,서울특별시 중구 퇴계로36나길 6,서울특별시 중구 필동2가 84-119,37.557100,126.995000,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-4-2,1,서울특별시 중구 퇴계로36나길 12,서울특별시 중구 필동2가 84-120,37.557100,126.994800,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-4-3,2,서울특별시 중구 퇴계로36나길 20,서울특별시 중구 필동2가 84-56,37.556800,126.994300,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-4-4,1,서울특별시 중구 퇴계로36나길 19-13,서울특별시 중구 필동2가 84-10,37.556200,126.994400,2016,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-4-5,1,서울특별시 중구 퇴계로36나길 27-7,서울특별시 중구 필동2가 84-16,37.556400,126.994100,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-4-6,1,서울특별시 중구 퇴계로36나길 27-7,서울특별시 중구 필동2가 84-16,37.556400,126.994100,2016,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-4-7,1,서울특별시 중구 퇴계로36나길 30,서울특별시 중구 필동2가 84-34,37.556800,126.993800,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-4-8,1,서울특별시 중구 퇴계로36나길 32,서울특별시 중구 필동2가 84-104,37.556700,126.993600,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-4-9,1,서울특별시 중구 퇴계로34길 28,서울특별시 중구 필동2가 84-1,37.559500,126.994700,2020,전용주,02-3396-6152,중구청 도로시설과,2021-03-29
4-4-12,1,서울특별시 중구 필동로8가길 46,서울특별시 중구 예장동 1-54,37.556100,126.993100,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-4-13,1,서울특별시 중구 필동로8길 61-16,서울특별시 중구 예장동 1-51,37.556200,126.993100,2016,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-4-14,1,서울특별시 중구 필동로8길 57,서울특별시 중구 필동2가 84-99,37.556100,126.993500,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-4-15,1,서울특별시 중구 필동로8길 61-8,서울특별시 중구 예장동 1-48,37.556300,126.993300,2008,건축물,02-3396-6152,중구청 도로시설과,2021-03-29
4-4-16,1,서울특별시 중구 필동로8길 59,서울특별시 중구 필동2가 84-98,37.556200,126.993500,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
4-4-17,1,서울특별시 중구 필동로8길 56,서울특별시 중구 필동2가 84-19,37.556200,126.993900,2016,한전주,02-3396-6152,중구청 도로시설과,2021-03-29
